COD;CCAA;Tipo_Vivienda;Metrica;Anyo;FK_Periodo;Fecha_Fecha;Valor;Variacion_Interanual_IPV
IPV889;Cantabria;Vivienda segunda mano;Variación trimestral;2019;21;2019-06-30;0,6;20,0
IPV889;Cantabria;Vivienda segunda mano;Variación trimestral;2019;20;2019-03-31;0,5;-16,6667
IPV889;Cantabria;Vivienda segunda mano;Variación trimestral;2019;19;2018-12-31;0,6;20,0
IPV888;Cantabria;Vivienda segunda mano;Variación anual;2019;22;2019-09-30;2,2;266,6667
IPV888;Cantabria;Vivienda segunda mano;Variación anual;2019;21;2019-06-30;2,4;9,0909
IPV888;Cantabria;Vivienda segunda mano;Variación anual;2019;20;2019-03-31;1,8;-25,0
IPV888;Cantabria;Vivienda segunda mano;Variación anual;2019;19;2018-12-31;4,8;166,6667
IPV887;Cantabria;Vivienda segunda mano;Variación en lo que va de año;2019;22;2019-09-30;2,2;-54,1667
IPV887;Cantabria;Vivienda segunda mano;Variación en lo que va de año;2019;21;2019-06-30;1,7;-22,7273
IPV887;Cantabria;Vivienda segunda mano;Variación en lo que va de año;2019;20;2019-03-31;1,1;-35,2941
IPV887;Cantabria;Vivienda segunda mano;Variación en lo que va de año;2019;19;2018-12-31;0,6;-45,4545
IPV748;Castilla y León;General;Índice;2019;22;2019-09-30;113,66;18843,3333
IPV748;Castilla y León;General;Índice;2019;21;2019-06-30;112,73;-0,8182
IPV748;Castilla y León;General;Índice;2019;20;2019-03-31;112,19;-0,479
IPV748;Castilla y León;General;Índice;2019;19;2018-12-31;109,75;-2,1749
IPV886;Castilla y León;General;Variación trimestral;2019;22;2019-09-30;0,8;-99,2711
IPV886;Castilla y León;General;Variación trimestral;2019;21;2019-06-30;0,5;-37,5
IPV886;Castilla y León;General;Variación trimestral;2019;20;2019-03-31;2,2;340,0
IPV886;Castilla y León;General;Variación trimestral;2019;19;2018-12-31;1,4;-36,3636
IPV885;Castilla y León;General;Variación anual;2019;22;2019-09-30;5,0;257,1429
IPV885;Castilla y León;General;Variación anual;2019;21;2019-06-30;4,1;-18,0
IPV885;Castilla y León;General;Variación anual;2019;20;2019-03-31;5,3;29,2683
IPV885;Castilla y León;General;Variación anual;2019;19;2018-12-31;4,9;-7,5472
IPV884;Castilla y León;General;Variación en lo que va de año;2019;22;2019-09-30;5,0;2,0408
IPV884;Castilla y León;General;Variación en lo que va de año;2019;21;2019-06-30;4,1;-18,0
IPV884;Castilla y León;General;Variación en lo que va de año;2019;20;2019-03-31;3,6;-12,1951
IPV884;Castilla y León;General;Variación en lo que va de año;2019;19;2018-12-31;1,4;-61,1111
IPV747;Castilla y León;Vivienda nueva;Índice;2019;22;2019-09-30;124,93;8823,5714
IPV747;Castilla y León;Vivienda nueva;Índice;2019;21;2019-06-30;121,22;-2,9697
IPV747;Castilla y León;Vivienda nueva;Índice;2019;20;2019-03-31;122,57;1,1137
IPV747;Castilla y León;Vivienda nueva;Índice;2019;19;2018-12-31;118,84;-3,0432
IPV883;Castilla y León;Vivienda nueva;Variación trimestral;2019;22;2019-09-30;3,1;-97,3915
IPV883;Castilla y León;Vivienda nueva;Variación trimestral;2019;21;2019-06-30;-1,1;-135,4839
IPV883;Castilla y León;Vivienda nueva;Variación trimestral;2019;20;2019-03-31;3,1;-381,8182
IPV883;Castilla y León;Vivienda nueva;Variación trimestral;2019;19;2018-12-31;4,3;38,7097
IPV882;Castilla y León;Vivienda nueva;Variación anual;2019;22;2019-09-30;9,7;125,5814
IPV882;Castilla y León;Vivienda nueva;Variación anual;2019;21;2019-06-30;6,0;-38,1443
IPV882;Castilla y León;Vivienda nueva;Variación anual;2019;20;2019-03-31;9,9;65,0
IPV882;Castilla y León;Vivienda nueva;Variación anual;2019;19;2018-12-31;8,2;-17,1717
IPV881;Castilla y León;Vivienda nueva;Variación en lo que va de año;2019;22;2019-09-30;9,7;18,2927
IPV881;Castilla y León;Vivienda nueva;Variación en lo que va de año;2019;21;2019-06-30;6,4;-34,0206
IPV881;Castilla y León;Vivienda nueva;Variación en lo que va de año;2019;20;2019-03-31;7,6;18,75
IPV881;Castilla y León;Vivienda nueva;Variación en lo que va de año;2019;19;2018-12-31;4,3;-43,4211
IPV746;Castilla y León;Vivienda segunda mano;Índice;2019;22;2019-09-30;112,18;2508,8372
IPV746;Castilla y León;Vivienda segunda mano;Índice;2019;21;2019-06-30;111,59;-0,5259
IPV746;Castilla y León;Vivienda segunda mano;Índice;2019;20;2019-03-31;110,82;-0,69
IPV746;Castilla y León;Vivienda segunda mano;Índice;2019;19;2018-12-31;108,54;-2,0574
IPV880;Castilla y León;Vivienda segunda mano;Variación trimestral;2019;22;2019-09-30;0,5;-99,5393
IPV880;Castilla y León;Vivienda segunda mano;Variación trimestral;2019;21;2019-06-30;0,7;40,0
IPV880;Castilla y León;Vivienda segunda mano;Variación trimestral;2019;20;2019-03-31;2,1;200,0
IPV880;Castilla y León;Vivienda segunda mano;Variación trimestral;2019;19;2018-12-31;1,0;-52,381
IPV879;Castilla y León;Vivienda segunda mano;Variación anual;2019;22;2019-09-30;4,4;340,0
IPV879;Castilla y León;Vivienda segunda mano;Variación anual;2019;21;2019-06-30;3,8;-13,6364
IPV879;Castilla y León;Vivienda segunda mano;Variación anual;2019;20;2019-03-31;4,7;23,6842
IPV879;Castilla y León;Vivienda segunda mano;Variación anual;2019;19;2018-12-31;4,5;-4,2553
IPV878;Castilla y León;Vivienda segunda mano;Variación en lo que va de año;2019;22;2019-09-30;4,4;-2,2222
IPV878;Castilla y León;Vivienda segunda mano;Variación en lo que va de año;2019;21;2019-06-30;3,8;-13,6364
IPV878;Castilla y León;Vivienda segunda mano;Variación en lo que va de año;2019;20;2019-03-31;3,1;-18,4211
IPV878;Castilla y León;Vivienda segunda mano;Variación en lo que va de año;2019;19;2018-12-31;1,0;-67,7419
IPV745;Castilla - La Mancha;General;Índice;2019;22;2019-09-30;108,24;10724,0
IPV745;Castilla - La Mancha;General;Índice;2019;21;2019-06-30;108,16;-0,0739
IPV745;Castilla - La Mancha;General;Índice;2019;20;2019-03-31;107,58;-0,5362
IPV745;Castilla - La Mancha;General;Índice;2019;19;2018-12-31;106,6;-0,9109
IPV877;Castilla - La Mancha;General;Variación trimestral;2019;22;2019-09-30;0,1;-99,9062
IPV877;Castilla - La Mancha;General;Variación trimestral;2019;21;2019-06-30;0,5;400,0
IPV877;Castilla - La Mancha;General;Variación trimestral;2019;20;2019-03-31;0,9;80,0
IPV877;Castilla - La Mancha;General;Variación trimestral;2019;19;2018-12-31;1,5;66,6667
IPV876;Castilla - La Mancha;General;Variación anual;2019;22;2019-09-30;3,0;100,0
IPV876;Castilla - La Mancha;General;Variación anual;2019;21;2019-06-30;3,1;3,3333
IPV876;Castilla - La Mancha;General;Variación anual;2019;20;2019-03-31;3,9;25,8065
IPV876;Castilla - La Mancha;General;Variación anual;2019;19;2018-12-31;4,1;5,1282
IPV875;Castilla - La Mancha;General;Variación en lo que va de año;2019;22;2019-09-30;3,0;-26,8293
IPV875;Castilla - La Mancha;General;Variación en lo que va de año;2019;21;2019-06-30;2,9;-3,3333
IPV875;Castilla - La Mancha;General;Variación en lo que va de año;2019;20;2019-03-31;2,4;-17,2414
IPV875;Castilla - La Mancha;General;Variación en lo que va de año;2019;19;2018-12-31;1,5;-37,5
IPV744;Castilla - La Mancha;Vivienda nueva;Índice;2019;22;2019-09-30;127,79;8419,3333
IPV744;Castilla - La Mancha;Vivienda nueva;Índice;2019;21;2019-06-30;126,17;-1,2677
IPV744;Castilla - La Mancha;Vivienda nueva;Índice;2019;20;2019-03-31;125,31;-0,6816
IPV744;Castilla - La Mancha;Vivienda nueva;Índice;2019;19;2018-12-31;124,2;-0,8858
IPV874;Castilla - La Mancha;Vivienda nueva;Variación trimestral;2019;22;2019-09-30;1,3;-98,9533
IPV874;Castilla - La Mancha;Vivienda nueva;Variación trimestral;2019;21;2019-06-30;0,7;-46,1538
IPV874;Castilla - La Mancha;Vivienda nueva;Variación trimestral;2019;20;2019-03-31;0,9;28,5714
IPV874;Castilla - La Mancha;Vivienda nueva;Variación trimestral;2019;19;2018-12-31;6,7;644,4444
IPV873;Castilla - La Mancha;Vivienda nueva;Variación anual;2019;22;2019-09-30;9,8;46,2687
IPV873;Castilla - La Mancha;Vivienda nueva;Variación anual;2019;21;2019-06-30;8,5;-13,2653
IPV873;Castilla - La Mancha;Vivienda nueva;Variación anual;2019;20;2019-03-31;11,6;36,4706
IPV873;Castilla - La Mancha;Vivienda nueva;Variación anual;2019;19;2018-12-31;11,5;-0,8621
IPV872;Castilla - La Mancha;Vivienda nueva;Variación en lo que va de año;2019;22;2019-09-30;9,8;-14,7826
IPV872;Castilla - La Mancha;Vivienda nueva;Variación en lo que va de año;2019;21;2019-06-30;8,4;-14,2857
IPV872;Castilla - La Mancha;Vivienda nueva;Variación en lo que va de año;2019;20;2019-03-31;7,7;-8,3333
IPV872;Castilla - La Mancha;Vivienda nueva;Variación en lo que va de año;2019;19;2018-12-31;6,7;-12,987
IPV743;Castilla - La Mancha;Vivienda segunda mano;Índice;2019;22;2019-09-30;104,67;1462,2388
IPV743;Castilla - La Mancha;Vivienda segunda mano;Índice;2019;21;2019-06-30;104,84;0,1624
IPV743;Castilla - La Mancha;Vivienda segunda mano;Índice;2019;20;2019-03-31;104,3;-0,5151
IPV743;Castilla - La Mancha;Vivienda segunda mano;Índice;2019;19;2018-12-31;103,35;-0,9108
IPV871;Castilla - La Mancha;Vivienda segunda mano;Variación trimestral;2019;22;2019-09-30;-0,2;-100,1935
IPV871;Castilla - La Mancha;Vivienda segunda mano;Variación trimestral;2019;21;2019-06-30;0,5;-350,0
IPV871;Castilla - La Mancha;Vivienda segunda mano;Variación trimestral;2019;20;2019-03-31;0,9;80,0
IPV871;Castilla - La Mancha;Vivienda segunda mano;Variación trimestral;2019;19;2018-12-31;0,5;-44,4444
IPV870;Castilla - La Mancha;Vivienda segunda mano;Variación anual;2019;22;2019-09-30;1,8;260,0
IPV870;Castilla - La Mancha;Vivienda segunda mano;Variación anual;2019;21;2019-06-30;2,1;16,6667
IPV870;Castilla - La Mancha;Vivienda segunda mano;Variación anual;2019;20;2019-03-31;2,5;19,0476
IPV870;Castilla - La Mancha;Vivienda segunda mano;Variación anual;2019;19;2018-12-31;2,8;12,0
IPV869;Castilla - La Mancha;Vivienda segunda mano;Variación en lo que va de año;2019;22;2019-09-30;1,8;-35,7143
IPV869;Castilla - La Mancha;Vivienda segunda mano;Variación en lo que va de año;2019;21;2019-06-30;1,9;5,5556
IPV869;Castilla - La Mancha;Vivienda segunda mano;Variación en lo que va de año;2019;20;2019-03-31;1,4;-26,3158
IPV869;Castilla - La Mancha;Vivienda segunda mano;Variación en lo que va de año;2019;19;2018-12-31;0,5;-64,2857
IPV742;Cataluña;General;Índice;2019;22;2019-09-30;135,11;26922,0
IPV742;Cataluña;General;Índice;2019;21;2019-06-30;136,04;0,6883
IPV742;Cataluña;General;Índice;2019;20;2019-03-31;133,59;-1,8009
IPV742;Cataluña;General;Índice;2019;19;2018-12-31;131,84;-1,31
IPV868;Cataluña;General;Variación trimestral;2019;22;2019-09-30;-0,7;-100,5309
IPV868;Cataluña;General;Variación trimestral;2019;21;2019-06-30;1,8;-357,1429
IPV868;Cataluña;General;Variación trimestral;2019;20;2019-03-31;1,3;-27,7778
IPV868;Cataluña;General;Variación trimestral;2019;19;2018-12-31;0,9;-30,7692
IPV867;Cataluña;General;Variación anual;2019;22;2019-09-30;3,4;277,7778
IPV867;Cataluña;General;Variación anual;2019;21;2019-06-30;4,7;38,2353
IPV867;Cataluña;General;Variación anual;2019;20;2019-03-31;5,2;10,6383
IPV867;Cataluña;General;Variación anual;2019;19;2018-12-31;7,6;46,1538
IPV866;Cataluña;General;Variación en lo que va de año;2019;22;2019-09-30;3,4;-55,2632
IPV866;Cataluña;General;Variación en lo que va de año;2019;21;2019-06-30;4,1;20,5882
IPV866;Cataluña;General;Variación en lo que va de año;2019;20;2019-03-31;2,2;-46,3415
IPV866;Cataluña;General;Variación en lo que va de año;2019;19;2018-12-31;0,9;-59,0909
IPV741;Cataluña;Vivienda nueva;Índice;2019;22;2019-09-30;137,43;15170,0
IPV741;Cataluña;Vivienda nueva;Índice;2019;21;2019-06-30;137,37;-0,0437
IPV741;Cataluña;Vivienda nueva;Índice;2019;20;2019-03-31;133,47;-2,839
IPV741;Cataluña;Vivienda nueva;Índice;2019;19;2018-12-31;135,93;1,8431
IPV865;Cataluña;Vivienda nueva;Variación trimestral;2019;22;2019-09-30;0,0;-100,0
IPV865;Cataluña;Vivienda nueva;Variación trimestral;2019;21;2019-06-30;2,9;
IPV865;Cataluña;Vivienda nueva;Variación trimestral;2019;20;2019-03-31;-1,8;-162,069
IPV865;Cataluña;Vivienda nueva;Variación trimestral;2019;19;2018-12-31;3,7;-305,5556
IPV864;Cataluña;Vivienda nueva;Variación anual;2019;22;2019-09-30;4,9;32,4324
IPV864;Cataluña;Vivienda nueva;Variación anual;2019;21;2019-06-30;6,6;34,6939
IPV864;Cataluña;Vivienda nueva;Variación anual;2019;20;2019-03-31;4,9;-25,7576
IPV864;Cataluña;Vivienda nueva;Variación anual;2019;19;2018-12-31;11,9;142,8571
IPV863;Cataluña;Vivienda nueva;Variación en lo que va de año;2019;22;2019-09-30;4,9;-58,8235
IPV863;Cataluña;Vivienda nueva;Variación en lo que va de año;2019;21;2019-06-30;4,8;-2,0408
IPV863;Cataluña;Vivienda nueva;Variación en lo que va de año;2019;20;2019-03-31;1,9;-60,4167
IPV863;Cataluña;Vivienda nueva;Variación en lo que va de año;2019;19;2018-12-31;3,7;94,7368
IPV740;Cataluña;Vivienda segunda mano;Índice;2019;22;2019-09-30;134,92;3546,4865
IPV740;Cataluña;Vivienda segunda mano;Índice;2019;21;2019-06-30;135,93;0,7486
IPV740;Cataluña;Vivienda segunda mano;Índice;2019;20;2019-03-31;133,62;-1,6994
IPV740;Cataluña;Vivienda segunda mano;Índice;2019;19;2018-12-31;131,47;-1,609
IPV862;Cataluña;Vivienda segunda mano;Variación trimestral;2019;22;2019-09-30;-0,7;-100,5324
IPV862;Cataluña;Vivienda segunda mano;Variación trimestral;2019;21;2019-06-30;1,7;-342,8571
IPV862;Cataluña;Vivienda segunda mano;Variación trimestral;2019;20;2019-03-31;1,6;-5,8824
IPV862;Cataluña;Vivienda segunda mano;Variación trimestral;2019;19;2018-12-31;0,6;-62,5
IPV861;Cataluña;Vivienda segunda mano;Variación anual;2019;22;2019-09-30;3,2;433,3333
IPV861;Cataluña;Vivienda segunda mano;Variación anual;2019;21;2019-06-30;4,5;40,625
IPV861;Cataluña;Vivienda segunda mano;Variación anual;2019;20;2019-03-31;5,2;15,5556
IPV861;Cataluña;Vivienda segunda mano;Variación anual;2019;19;2018-12-31;7,2;38,4615
IPV860;Cataluña;Vivienda segunda mano;Variación en lo que va de año;2019;22;2019-09-30;3,2;-55,5556
IPV860;Cataluña;Vivienda segunda mano;Variación en lo que va de año;2019;21;2019-06-30;4,0;25,0
IPV860;Cataluña;Vivienda segunda mano;Variación en lo que va de año;2019;20;2019-03-31;2,2;-45,0
IPV860;Cataluña;Vivienda segunda mano;Variación en lo que va de año;2019;19;2018-12-31;0,6;-72,7273
IPV739;Comunitat Valenciana;General;Índice;2019;22;2019-09-30;115,56;19160,0
IPV739;Comunitat Valenciana;General;Índice;2019;21;2019-06-30;115,33;-0,199
IPV739;Comunitat Valenciana;General;Índice;2019;20;2019-03-31;114,21;-0,9711
IPV739;Comunitat Valenciana;General;Índice;2019;19;2018-12-31;112,13;-1,8212
IPV859;Comunitat Valenciana;General;Variación trimestral;2019;22;2019-09-30;0,2;-99,8216
IPV859;Comunitat Valenciana;General;Variación trimestral;2019;21;2019-06-30;1,0;400,0
IPV859;Comunitat Valenciana;General;Variación trimestral;2019;20;2019-03-31;1,9;90,0
IPV859;Comunitat Valenciana;General;Variación trimestral;2019;19;2018-12-31;0,7;-63,1579
IPV858;Comunitat Valenciana;General;Variación anual;2019;22;2019-09-30;3,8;442,8571
IPV858;Comunitat Valenciana;General;Variación anual;2019;21;2019-06-30;4,2;10,5263
IPV858;Comunitat Valenciana;General;Variación anual;2019;20;2019-03-31;4,7;11,9048
IPV858;Comunitat Valenciana;General;Variación anual;2019;19;2018-12-31;4,2;-10,6383
IPV857;Comunitat Valenciana;General;Variación en lo que va de año;2019;22;2019-09-30;3,8;-9,5238
IPV857;Comunitat Valenciana;General;Variación en lo que va de año;2019;21;2019-06-30;3,6;-5,2632
IPV857;Comunitat Valenciana;General;Variación en lo que va de año;2019;20;2019-03-31;2,6;-27,7778
IPV857;Comunitat Valenciana;General;Variación en lo que va de año;2019;19;2018-12-31;0,7;-73,0769
IPV738;Comunitat Valenciana;Vivienda nueva;Índice;2019;22;2019-09-30;125,45;17821,4286
IPV738;Comunitat Valenciana;Vivienda nueva;Índice;2019;21;2019-06-30;123,23;-1,7696
IPV738;Comunitat Valenciana;Vivienda nueva;Índice;2019;20;2019-03-31;124,95;1,3958
IPV738;Comunitat Valenciana;Vivienda nueva;Índice;2019;19;2018-12-31;122,11;-2,2729
IPV856;Comunitat Valenciana;Vivienda nueva;Variación trimestral;2019;22;2019-09-30;1,8;-98,5259
IPV856;Comunitat Valenciana;Vivienda nueva;Variación trimestral;2019;21;2019-06-30;-1,4;-177,7778
IPV856;Comunitat Valenciana;Vivienda nueva;Variación trimestral;2019;20;2019-03-31;2,3;-264,2857
IPV856;Comunitat Valenciana;Vivienda nueva;Variación trimestral;2019;19;2018-12-31;0,7;-69,5652
IPV855;Comunitat Valenciana;Vivienda nueva;Variación anual;2019;22;2019-09-30;3,5;400,0
IPV855;Comunitat Valenciana;Vivienda nueva;Variación anual;2019;21;2019-06-30;6,5;85,7143
IPV855;Comunitat Valenciana;Vivienda nueva;Variación anual;2019;20;2019-03-31;10,0;53,8462
IPV855;Comunitat Valenciana;Vivienda nueva;Variación anual;2019;19;2018-12-31;8,0;-20,0
IPV854;Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019;22;2019-09-30;3,5;-56,25
IPV854;Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019;21;2019-06-30;1,7;-51,4286
IPV854;Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019;20;2019-03-31;3,1;82,3529
IPV854;Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019;19;2018-12-31;0,7;-77,4194
IPV737;Comunitat Valenciana;Vivienda segunda mano;Índice;2019;22;2019-09-30;114,11;16201,4286
IPV737;Comunitat Valenciana;Vivienda segunda mano;Índice;2019;21;2019-06-30;114,17;0,0526
IPV737;Comunitat Valenciana;Vivienda segunda mano;Índice;2019;20;2019-03-31;112,64;-1,3401
IPV737;Comunitat Valenciana;Vivienda segunda mano;Índice;2019;19;2018-12-31;110,67;-1,7489
IPV853;Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2019;22;2019-09-30;0,0;-100,0
IPV853;Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2019;21;2019-06-30;1,4;
IPV853;Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2019;20;2019-03-31;1,8;28,5714
IPV853;Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2019;19;2018-12-31;0,7;-61,1111
IPV852;Comunitat Valenciana;Vivienda segunda mano;Variación anual;2019;22;2019-09-30;3,8;442,8571
IPV852;Comunitat Valenciana;Vivienda segunda mano;Variación anual;2019;21;2019-06-30;3,8;0,0
IPV852;Comunitat Valenciana;Vivienda segunda mano;Variación anual;2019;20;2019-03-31;3,9;2,6316
IPV852;Comunitat Valenciana;Vivienda segunda mano;Variación anual;2019;19;2018-12-31;3,6;-7,6923
IPV851;Comunitat Valenciana;Vivienda segunda mano;Variación en lo que va de año;2019;22;2019-09-30;3,8;5,5556
IPV851;Comunitat Valenciana;Vivienda segunda mano;Variación en lo que va de año;2019;21;2019-06-30;3,9;2,6316
IPV851;Comunitat Valenciana;Vivienda segunda mano;Variación en lo que va de año;2019;20;2019-03-31;2,5;-35,8974
IPV851;Comunitat Valenciana;Vivienda segunda mano;Variación en lo que va de año;2019;19;2018-12-31;0,7;-72,0
IPV736;Extremadura;General;Índice;2019;22;2019-09-30;106,05;15050,0
IPV736;Extremadura;General;Índice;2019;21;2019-06-30;106,24;0,1792
IPV736;Extremadura;General;Índice;2019;20;2019-03-31;105,9;-0,32
IPV736;Extremadura;General;Índice;2019;19;2018-12-31;104,88;-0,9632
IPV850;Extremadura;General;Variación trimestral;2019;22;2019-09-30;-0,2;-100,1907
IPV850;Extremadura;General;Variación trimestral;2019;21;2019-06-30;0,3;-250,0
IPV850;Extremadura;General;Variación trimestral;2019;20;2019-03-31;1,0;233,3333
IPV850;Extremadura;General;Variación trimestral;2019;19;2018-12-31;1,1;10,0
IPV849;Extremadura;General;Variación anual;2019;22;2019-09-30;2,2;100,0
IPV849;Extremadura;General;Variación anual;2019;21;2019-06-30;1,5;-31,8182
IPV849;Extremadura;General;Variación anual;2019;20;2019-03-31;1,7;13,3333
IPV849;Extremadura;General;Variación anual;2019;19;2018-12-31;2,4;41,1765
IPV848;Extremadura;General;Variación en lo que va de año;2019;22;2019-09-30;2,2;-8,3333
IPV848;Extremadura;General;Variación en lo que va de año;2019;21;2019-06-30;2,4;9,0909
IPV848;Extremadura;General;Variación en lo que va de año;2019;20;2019-03-31;2,1;-12,5
IPV848;Extremadura;General;Variación en lo que va de año;2019;19;2018-12-31;1,1;-47,619
IPV735;Extremadura;Vivienda nueva;Índice;2019;22;2019-09-30;133,58;12043,6364
